ProgramCode,FromGrade,ToGrade,GroupState,IsNonAnnual,Days,TravelType,DepartureDate,ReturnDate,DepositDate,SpecialPay,Tuition,FRPActive,FRPCancelled,FRPTakeuppercent,EarlyRPL,LatestRPL,CancelledPax,TotalDiscountPax,InitialSystemDate,PovertyCode,Region,CRMSegment,SchoolType,ParentMeetingFlag,MDRLowGrade,MDRHighGrade,TotalSchoolEnrollment,IncomeLevel,EZPayTakeUpRate,SchoolSponsor,SPRProductType,SPRNewExisting,FPP,TotalPax,SPRGroupRevenue,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,SingleGradeTripFlag,FPPtoSchoolenrollment,FPPtoPAX,NumofNonFPPPAX,SchoolSizeIndicator,RetainedLabel
HC,9,9,TX,0,5,A,5/31/11,6/4/11,10/31/10,FIXED_NA,2114,4,4,1,1/1/10,8/27/10,11,1,8/26/10,B,Dallas,8,PUBLIC,1,9,9,710,N,0,0,East Coast,NEW,4,5,2114,1,9/16/10,9/16/10,257,257,High,High,High->High,May,High,High,High->High,H,1,0.005633803,0.8,1,M-L,Retained
HD,0,0,CA,0,5,A,5/31/11,6/4/11,10/11/10,FIXED_NA,2149,4,2,0.667,1/1/10,9/1/10,2,1,8/31/10,FIXED_NA,Northern California,10,Catholic,1,K,8,200,L,0.333,0,East Coast,NEW,6,7,2149,1,9/22/10,9/22/10,251,251,Undefined,Undefined,Undefined->Undefined,May,K,Middle,K->Middle,H,0,0.03,0.857142857,1,S,Churned
HD,7,8,CO,0,5,A,5/31/11,6/4/11,11/10/10,FIXED_NA,1948,2,2,0.286,1/1/10,9/15/10,2,1,9/9/10,B,Other,10,PUBLIC,1,PK,12,530,K,0.143,0,East Coast,NEW,7,8,1948,1,10/6/10,10/6/10,237,237,Middle,Middle,Middle->Middle,May,PK,High,PK->High,H,0,0.013207547,0.875,1,S-M,Churned
HC,9,12,Other,0,5,A,5/31/11,6/4/11,11/1/10,FIXED_NA,2226,2,1,0.333,1/1/10,9/23/10,2,1,9/23/10,C,Other,8,PUBLIC,1,9,12,851,F,0.333,0,East Coast,NEW,6,7,2226,1,10/13/10,10/13/10,230,230,High,High,High->High,May,High,High,High->High,H,0,0.007050529,0.857142857,1,L,Churned
HC,7,8,TX,1,5,A,5/31/11,6/4/11,11/4/10,FIXED_NA,2074,3,4,0.375,1/1/10,9/23/10,5,1,9/24/10,FIXED_NA,Dallas,7,PUBLIC,1,FIXED_NA,0,0,FIXED_NA,0,0,East Coast,EXISTING,8,9,2074,1,10/19/10,10/19/10,224,224,Middle,Middle,Middle->Middle,May,Undefined,Undefined,Undefined->Undefined,H,0,0,0.888888889,1,FIXED_NA,Retained
HD,8,8,Other,0,3,B,5/31/11,6/4/11,11/5/10,FIXED_NA,688,15,3,0.882,1/1/10,9/27/10,5,1,9/25/10,C,Other,10,PUBLIC,1,6,8,523,Other,0.118,0,East Coast,NEW,17,18,688,2,9/27/10,10/19/10,246,224,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.03250478,0.944444444,1,S-M,Retained
HC,11,11,Other,0,5,A,5/31/11,6/4/11,11/15/10,FIXED_NA,1898,6,0,0.462,1/1/10,10/14/10,0,1,10/14/10,B,Other,10,PUBLIC,1,PK,12,490,H,0.462,0,East Coast,NEW,13,14,1898,1,10/24/10,10/24/10,219,219,High,High,High->High,May,PK,High,PK->High,H,1,0.026530612,0.928571429,1,S-M,Retained
HD,8,0,CA,0,5,A,5/31/11,6/4/11,12/3/10,FIXED_NA,1998,5,2,0.5,1/1/10,10/22/10,5,1,10/23/10,C,Northern California,5,PUBLIC,1,7,8,600,I,0,0,East Coast,NEW,10,11,1998,1,11/18/10,11/18/10,194,194,Middle,Undefined,Other,May,Middle,Middle,Middle->Middle,H,0,0.016666667,0.909090909,1,M-L,Retained
HD,8,8,CO,0,5,A,5/31/11,6/4/11,12/10/10,FIXED_NA,1788,10,1,0.588,1/1/10,11/5/10,2,2,11/2/10,B,Other,5,PUBLIC,1,6,8,541,N,0.235,0,East Coast,EXISTING,17,19,1788,1,12/7/10,12/7/10,175,175,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.03142329,0.894736842,2,S-M,Churned
HC,7,8,AZ,0,5,A,5/31/11,6/4/11,12/3/10,FIXED_NA,2006,8,3,0.8,1/1/10,11/3/10,8,1,11/3/10,B,Other,10,PUBLIC,1,K,8,897,J,0.1,0,East Coast,NEW,10,11,2006,1,11/16/10,11/16/10,196,196,Middle,Middle,Middle->Middle,May,K,Middle,K->Middle,H,0,0.011148272,0.909090909,1,L,Churned
HC,7,8,TX,0,5,A,5/31/11,6/5/11,10/15/10,FIXED_NA,2123,34,6,0.872,2/12/10,8/12/10,7,5,2/11/10,C,Dallas,10,PUBLIC,1,6,8,813,K,0.308,1,East Coast,EXISTING,39,44,2123,1,9/7/10,9/7/10,266,266,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,0,0.04797048,0.886363636,5,L,Retained
HC,8,8,Other,0,6,A,5/31/11,6/5/11,10/30/10,FR,1572,5,1,0.2,1/28/10,8/30/10,0,1,1/28/10,FIXED_NA,Other,4,CHD,1,PK,6,0,J,0.04,0,East Coast,EXISTING,25,26,1572,1,9/23/10,9/23/10,250,250,Middle,Middle,Middle->Middle,May,PK,Middle,PK->Middle,H,1,0,0.961538462,1,FIXED_NA,Retained
HC,7,8,Other,0,6,A,5/31/11,6/5/11,10/22/10,FIXED_NA,2400,7,2,0.539,5/11/10,8/24/10,3,1,5/12/10,C,Other,10,PUBLIC,1,6,8,750,M,0.154,0,East Coast,EXISTING,13,14,2400,1,9/1/10,9/1/10,272,272,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,0,0.017333333,0.928571429,1,M-L,Retained
HC,7,8,CA,0,6,A,5/31/11,6/5/11,10/20/10,FIXED_NA,2475,8,1,0.364,1/1/10,8/31/10,4,3,8/27/10,B,Northern California,5,PUBLIC,0,Other,8,518,L,0.091,0,East Coast,EXISTING,22,25,2475,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,May,Elementary,Middle,Elementary->Middle,H,0,0.042471042,0.88,3,S-M,Retained
HC,8,8,CA,0,7,A,5/31/11,6/6/11,11/19/10,SA,2819,0,0,0,5/20/10,8/30/10,1,5,2/23/10,FIXED_NA,Southern California,5,CHD,0,PK,8,402,Q,0,0,East Coast,EXISTING,39,44,2819,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,May,PK,Middle,PK->Middle,H,1,0.097014925,0.886363636,5,S-M,Retained
Other,4,4,CA,0,2,A,6/1/11,6/2/11,10/29/10,FIXED_NA,615,20,4,0.556,1/1/10,8/30/10,2,2,4/29/10,FIXED_NA,Southern California,5,Private non-Christian,1,PK,8,470,M,0.111,1,CA History,EXISTING,36,38,615,1,9/13/10,9/13/10,261,261,Elementary,Elementary,Elementary->Elementary,June,PK,Middle,PK->Middle,H,1,0.076595745,0.947368421,2,S-M,Retained
HS,4,4,CA,0,2,A,6/1/11,6/2/11,10/29/10,FR,567,5,1,0.263,6/2/10,8/26/10,3,1,6/2/10,B,Southern California,4,PUBLIC,1,K,6,398,M,0.368,1,CA History,EXISTING,19,20,567,2,9/30/10,10/19/10,244,225,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,1,0.047738693,0.95,1,S-M,Churned
HS,4,4,CA,0,2,A,6/1/11,6/2/11,10/26/10,FIXED_NA,599,4,2,0.333,9/16/10,9/16/10,3,1,6/9/10,B,Southern California,4,PUBLIC,1,K,6,632,M,0,1,CA History,EXISTING,12,13,599,1,9/23/10,9/23/10,251,251,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,1,0.018987342,0.923076923,1,M-L,Churned
HS,4,4,CA,0,2,A,6/1/11,6/2/11,9/30/10,SA,554,0,0,0,1/1/10,9/16/10,3,1,6/10/10,FIXED_NA,Southern California,4,Private non-Christian,0,K,6,213,J,0,1,CA History,EXISTING,38,39,554,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,1,0.178403756,0.974358974,1,S,Retained
HD,8,8,Other,0,3,A,6/1/11,6/3/11,10/30/10,FIXED_NA,1139,25,2,0.781,5/11/10,9/1/10,3,3,4/29/10,A,Other,10,PUBLIC,1,6,8,898,P,0.219,0,East Coast,EXISTING,32,35,1139,1,9/13/10,9/13/10,261,261,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.035634744,0.914285714,3,L,Retained
HD,8,8,IL,0,3,A,6/1/11,6/3/11,12/10/10,FIXED_NA,1173,17,7,0.586,4/23/10,8/27/10,8,3,4/23/10,B,Other,10,PUBLIC,1,5,8,319,J,0.345,0,East Coast,EXISTING,29,32,1173,1,9/9/10,9/9/10,265,265,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.090909091,0.90625,3,S,Retained
HD,8,8,MI,0,3,B,6/1/11,6/3/11,11/19/10,FIXED_NA,599,37,5,0.514,4/29/10,9/2/10,6,8,4/23/10,A,Other,5,PUBLIC,1,5,8,486,Q,0.278,0,East Coast,EXISTING,72,80,599,2,10/12/10,10/25/10,232,219,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.148148148,0.9,8,S-M,Retained
HD,7,8,Other,0,3,A,6/1/11,6/3/11,9/28/10,FIXED_NA,1366,4,2,0.8,3/26/10,8/23/10,3,1,3/24/10,B,Other,10,PUBLIC,1,7,8,596,K,0.4,0,East Coast,NEW,5,6,1366,1,9/14/10,9/14/10,260,260,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.008389262,0.833333333,1,M-L,Churned
HN,6,7,Other,0,3,A,6/1/11,6/3/11,10/1/10,FIXED_NA,1869,6,0,0.857,3/24/10,8/12/10,0,1,3/19/10,A,Other,10,PUBLIC,1,6,8,928,L,0.429,0,East Coast,EXISTING,7,8,1869,1,8/24/10,8/24/10,281,281,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.007543103,0.875,1,L,Retained
HD,7,8,CO,0,3,A,6/1/11,6/3/11,10/18/10,FR,1478,8,4,0.667,3/16/10,9/24/10,4,1,3/16/10,B,Other,5,PUBLIC,1,K,12,1368,J,0.083,0,East Coast,NEW,12,13,1478,2,5/11/10,9/28/10,386,246,Middle,Middle,Middle->Middle,June,K,High,K->High,H,0,0.00877193,0.923076923,1,L,Churned
HD,8,8,MI,0,3,A,6/1/11,6/3/11,11/1/10,FIXED_NA,1067,17,2,0.515,6/16/10,9/9/10,3,3,6/16/10,A,Other,5,PUBLIC,1,6,8,800,P,0.152,0,East Coast,EXISTING,33,36,1067,1,9/21/10,9/21/10,253,253,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.04125,0.916666667,3,M-L,Retained
HD,6,7,Other,1,3,A,6/1/11,6/3/11,10/15/10,FIXED_NA,1315,9,5,1,2/4/10,8/23/10,6,1,1/1/10,FIXED_NA,Other,4,Private non-Christian,1,PK,6,325,P,0.111,0,East Coast,EXISTING,9,10,1315,1,8/31/10,8/31/10,274,274,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,0,0.027692308,0.9,1,S,Churned
HN,6,8,CO,0,3,A,6/1/11,6/3/11,9/28/10,FIXED_NA,2042,3,1,1,1/1/10,8/20/10,4,2,8/5/10,C,Other,10,PUBLIC,1,6,8,500,E,0,0,East Coast,EXISTING,3,5,2042,1,9/13/10,9/13/10,261,261,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.006,0.6,2,S-M,Retained
HD,8,8,IL,0,3,A,6/1/11,6/3/11,10/15/10,FIXED_NA,949,33,3,0.846,1/1/10,9/1/10,4,3,8/31/10,B,Other,10,PUBLIC,1,6,8,791,M,0.385,0,East Coast,NEW,39,42,949,1,10/7/10,10/7/10,237,237,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.049304678,0.928571429,3,M-L,Retained
HD,8,8,Other,0,3,A,6/1/11,6/3/11,11/15/10,FIXED_NA,769,62,3,0.681,1/1/10,9/16/10,4,7,9/15/10,A,Other,5,PUBLIC,0,6,8,500,Q,0.198,0,East Coast,NEW,91,98,769,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.182,0.928571429,7,S-M,Retained
HD,8,8,IL,0,3,A,6/1/11,6/3/11,1/21/11,SA,999,0,0,0,1/1/10,10/27/10,1,1,10/23/10,C,Other,1,PUBLIC,0,PK,8,376,C,0,0,East Coast,NEW,19,20,999,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.050531915,0.95,1,S-M,Churned
HD,7,8,Other,1,4,A,6/1/11,6/4/11,10/25/10,FIXED_NA,1399,38,2,0.809,2/15/10,8/31/10,2,3,2/14/10,FIXED_NA,Other,5,Catholic,1,K,8,548,G,0.298,0,East Coast,EXISTING,47,50,1399,1,9/13/10,9/13/10,261,261,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.085766423,0.94,3,S-M,Churned
HD,7,8,CO,0,4,A,6/1/11,6/4/11,10/1/10,FIXED_NA,1664,7,2,0.5,3/16/10,8/23/10,1,1,3/16/10,A,Other,5,PUBLIC,1,6,8,530,P,0.214,0,East Coast,NEW,14,15,1664,2,4/19/10,9/13/10,408,261,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.026415094,0.933333333,1,S-M,Retained
HD,7,7,Other,0,4,A,6/1/11,6/4/11,10/15/10,FIXED_NA,1388,27,5,0.675,4/29/10,8/20/10,6,3,4/29/10,B,Other,10,PUBLIC,1,6,8,600,N,0.225,0,East Coast,EXISTING,40,43,1388,1,8/24/10,8/24/10,281,281,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.066666667,0.930232558,3,M-L,Retained
HD,5,8,AZ,1,4,A,6/1/11,6/4/11,10/22/10,FIXED_NA,1694,8,3,0.889,2/18/10,8/31/10,7,1,2/18/10,FIXED_NA,Other,1,CHD,1,K,8,70,Other,0.111,0,East Coast,NEW,9,10,1694,2,5/18/10,6/8/10,379,358,Elementary,Middle,Elementary->Middle,June,K,Middle,K->Middle,H,0,0.128571429,0.9,1,S,Churned
HD,8,8,Other,0,4,A,6/1/11,6/4/11,10/15/10,FIXED_NA,1631,20,9,0.769,5/7/10,8/27/10,11,3,5/8/10,C,Other,10,PUBLIC,1,6,8,463,C,0,0,East Coast,EXISTING,26,29,1631,1,8/31/10,8/31/10,274,274,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.056155508,0.896551724,3,S-M,Retained
HN,11,12,CO,0,4,A,6/1/11,6/4/11,10/5/10,FIXED_NA,2331,4,0,0.5,4/19/10,4/19/10,1,2,4/15/10,B,Other,8,PUBLIC,1,9,12,256,L,0.625,0,East Coast,NEW,8,10,2331,2,9/21/10,10/20/10,253,224,High,High,High->High,June,High,High,High->High,H,0,0.03125,0.8,2,S,Churned
HD,7,8,Other,1,4,A,6/1/11,6/4/11,11/15/10,FIXED_NA,1520,22,2,0.667,2/1/10,8/30/10,1,3,1/27/10,FIXED_NA,Other,5,Catholic,1,K,8,780,J,0.424,0,East Coast,EXISTING,33,36,1520,2,4/21/10,9/15/10,406,259,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.042307692,0.916666667,3,M-L,Churned
Other,7,8,TX,1,4,A,6/1/11,6/4/11,11/5/10,FR,1599,10,5,0.556,1/1/10,8/31/10,8,2,10/9/09,C,Houston,11,PUBLIC,0,6,8,159,G,0.056,0,CA History,EXISTING,18,20,1599,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.113207547,0.9,2,S,Retained
HD,6,8,IL,0,4,A,6/1/11,6/4/11,10/31/10,FIXED_NA,1498,8,7,0.727,1/1/10,9/14/10,7,1,9/10/10,C,Other,10,PUBLIC,1,6,8,525,I,0.091,0,East Coast,NEW,11,12,1498,1,10/13/10,10/13/10,231,231,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.020952381,0.916666667,1,S-M,Churned
HD,8,8,Other,0,4,A,6/1/11,6/4/11,1/27/11,FIXED_NA,1631,10,1,0.526,1/1/10,10/13/10,3,2,10/14/10,B,Other,5,PUBLIC,1,6,8,819,E,0.263,0,East Coast,NEW,19,21,1631,1,11/11/10,11/11/10,202,202,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.023199023,0.904761905,2,L,Retained
Other,9,12,Other,0,4,A,6/1/11,6/4/11,9/24/10,FIXED_NA,1648,3,1,1,3/10/10,3/10/10,5,1,3/10/10,B,Other,7,PUBLIC,1,K,12,350,N,0,0,Science,NEW,3,4,1648,2,5/20/10,9/14/10,377,260,High,High,High->High,June,K,High,K->High,S,0,0.008571429,0.75,1,S-M,Churned
HD,6,8,Other,0,4,A,6/1/11,6/4/11,9/28/10,FIXED_NA,1578,4,2,1,3/10/10,10/3/10,2,1,3/6/10,C,Other,1,PUBLIC,1,Other,8,505,Other,0.25,0,East Coast,NEW,4,5,1578,1,9/15/10,9/15/10,259,259,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.007920792,0.8,1,S-M,Churned
HD,7,8,TX,1,4,A,6/1/11,6/4/11,10/15/10,FIXED_NA,1815,12,4,0.75,4/26/10,8/31/10,8,2,4/24/10,C,Houston,10,PUBLIC,1,6,8,510,F,0.188,0,East Coast,EXISTING,16,18,1815,1,9/8/10,9/8/10,266,266,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.031372549,0.888888889,2,S-M,Retained
SK,6,8,FL,0,4,B,6/1/11,6/4/11,11/15/10,FIXED_NA,889,4,0,0.444,3/31/10,9/2/10,5,1,3/24/10,B,Other,3,PUBLIC,1,K,8,200,F,0,0,Science,EXISTING,9,10,889,2,4/20/10,9/23/10,407,251,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,S,0,0.045,0.9,1,S,Churned
HD,6,9,CO,0,4,A,6/1/11,6/4/11,10/22/10,FIXED_NA,1790,5,0,1,4/5/10,4/5/10,1,1,4/2/10,C,Other,5,PUBLIC,1,K,8,457,C,0,0,East Coast,NEW,5,6,1790,2,4/27/10,9/15/10,400,259,Middle,High,Middle->High,June,K,Middle,K->Middle,H,0,0.010940919,0.833333333,1,S-M,Churned
Other,7,8,AZ,0,4,A,6/1/11,6/4/11,11/15/10,FIXED_NA,1837,6,1,0.5,1/1/10,9/8/10,3,1,9/3/10,B,Other,6,PUBLIC,1,7,8,772,O,0.167,0,Science,NEW,12,13,1837,1,9/28/10,9/28/10,246,246,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.015544041,0.923076923,1,M-L,Churned
Other,6,8,Other,0,4,A,6/1/11,6/4/11,11/19/10,FIXED_NA,1611,8,1,1,1/1/10,10/15/10,1,1,10/14/10,A,Other,6,PUBLIC,1,PK,8,550,N,0.125,0,Science,NEW,8,9,1611,1,11/11/10,11/11/10,202,202,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,S,0,0.014545455,0.888888889,1,S-M,Churned
HD,8,8,CA,0,5,A,6/1/11,6/5/11,12/10/10,FIXED_NA,1799,5,4,0.357,1/1/10,10/6/10,10,3,10/2/10,C,Southern California,10,PUBLIC,1,6,9,540,E,0.071,0,East Coast,NEW,14,17,1799,1,11/1/10,11/1/10,212,212,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,1,0.025925926,0.823529412,3,S-M,Retained
HC,6,8,Other,1,5,A,6/1/11,6/5/11,10/16/10,FR,2129,33,2,0.733,3/9/10,8/6/10,3,3,1/14/10,B,Other,10,PUBLIC,1,6,8,365,J,0.333,0,East Coast,EXISTING,45,48,2129,1,8/26/10,8/26/10,279,279,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.123287671,0.9375,3,S-M,Churned
HD,8,8,Other,0,5,A,6/1/11,6/5/11,10/29/10,FIXED_NA,1934,2,1,1,5/12/10,9/21/10,1,1,5/7/10,FIXED_NA,Other,5,Catholic,1,K,8,301,I,0,0,East Coast,EXISTING,2,3,1934,1,10/5/10,10/5/10,239,239,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,1,0.006644518,0.666666667,1,S,Churned
HD,8,8,Other,0,5,A,6/1/11,6/5/11,10/19/10,FR,1917,19,2,0.559,2/19/10,8/31/10,5,2,2/19/10,B,Other,10,PUBLIC,1,7,8,325,G,0.324,0,East Coast,EXISTING,34,36,1917,1,9/24/10,9/24/10,250,250,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.104615385,0.944444444,2,S,Retained
Other,6,6,Other,0,5,A,6/1/11,6/5/11,10/31/10,FIXED_NA,1979,20,4,0.741,2/25/10,8/20/10,4,2,1/21/10,FIXED_NA,Other,7,Private non-Christian,1,PK,12,812,I,0.482,0,Science,EXISTING,27,29,1979,1,8/26/10,8/26/10,279,279,Middle,Middle,Middle->Middle,June,PK,High,PK->High,S,1,0.033251232,0.931034483,2,L,Retained
SK,6,7,Other,0,5,A,6/1/11,6/5/11,11/30/10,FIXED_NA,2043,11,0,0.846,1/1/10,10/1/10,0,1,8/20/10,FIXED_NA,Other,7,Private non-Christian,0,6,12,999,I,0.231,0,Science,EXISTING,13,14,2043,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,S,0,0.013013013,0.928571429,1,L,Retained
HD,8,8,CO,0,5,A,6/1/11,6/5/11,11/19/10,FIXED_NA,1957,3,2,0.3,3/9/10,8/25/10,2,1,2/27/10,B,Other,10,PUBLIC,1,6,8,164,M,0.3,0,East Coast,EXISTING,10,11,1957,1,9/22/10,9/22/10,252,252,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.06097561,0.909090909,1,S,Retained
HD,8,8,MI,0,5,B,6/1/11,6/5/11,10/8/10,FIXED_NA,759,34,7,0.723,4/1/10,8/27/10,7,2,3/20/10,B,Other,10,PUBLIC,1,6,8,686,J,0.213,0,East Coast,EXISTING,47,49,759,1,9/20/10,9/20/10,254,254,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.06851312,0.959183673,2,M-L,Retained
HD,8,12,Other,1,5,A,6/1/11,6/5/11,10/31/10,FIXED_NA,1749,29,2,0.879,2/2/10,8/26/10,1,2,2/2/10,B,Other,10,PUBLIC,0,7,12,142,Other,0.394,0,East Coast,EXISTING,33,35,1749,0,1/1/10,1/1/10,0,0,Middle,High,Middle->High,June,Middle,High,Middle->High,H,0,0.232394366,0.942857143,2,S,Churned
HD,8,8,CA,0,5,A,6/1/11,6/5/11,11/19/10,FIXED_NA,1640,7,0,0.412,4/30/10,8/23/10,0,2,5/3/10,FIXED_NA,Northern California,5,Private non-Christian,1,K,8,238,Q,0.471,0,East Coast,EXISTING,17,19,1640,1,9/23/10,9/23/10,251,251,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,1,0.071428571,0.894736842,2,S,Retained
HD,7,12,CO,1,5,A,6/1/11,6/5/11,10/31/10,FIXED_NA,1897,11,1,0.688,3/11/10,3/11/10,1,1,11/13/09,B,Other,10,PUBLIC,1,5,8,200,G,0.063,0,East Coast,NEW,16,17,1897,1,9/16/10,9/16/10,258,258,Middle,High,Middle->High,June,Elementary,Middle,Elementary->Middle,H,0,0.08,0.941176471,1,S,Churned
HVP,8,8,MI,0,4,B,6/1/11,6/5/11,10/15/10,FIXED_NA,461,32,1,0.405,4/26/10,9/10/10,2,4,3/5/10,A,Other,10,PUBLIC,1,5,8,337,L,0.279,0,East Coast,NEW,79,83,461,2,5/13/10,10/13/10,384,231,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.234421365,0.951807229,4,S,Retained
HD,7,8,Other,1,5,A,6/1/11,6/5/11,10/15/10,FR,1879,12,0,0.667,1/29/10,8/19/10,1,2,1/28/10,B,Other,10,PUBLIC,1,6,8,804,J,0.111,0,East Coast,EXISTING,18,20,1879,1,9/14/10,9/14/10,260,260,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.02238806,0.9,2,M-L,Churned
HVP,7,8,Other,0,5,B,6/1/11,6/5/11,11/8/10,FIXED_NA,469,19,5,0.704,2/24/10,9/27/10,5,2,2/23/10,C,Other,2,PUBLIC,1,K,12,920,Other,0.333,0,East Coast,NEW,27,29,469,2,3/30/10,10/29/10,428,215,Middle,Middle,Middle->Middle,June,K,High,K->High,H,0,0.029347826,0.931034483,2,L,Churned
HC,7,8,Other,0,5,A,6/1/11,6/5/11,11/15/10,FR,1945,16,1,0.889,1/1/10,10/7/10,3,2,9/28/10,B,Other,10,PUBLIC,1,5,8,290,J,0.722,0,East Coast,EXISTING,18,20,1945,1,10/25/10,10/25/10,219,219,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.062068966,0.9,2,S,Churned
HVP,8,8,IL,0,3,B,6/1/11,6/5/11,1/14/11,FIXED_NA,599,1,0,0.013,1/1/10,12/2/10,3,13,12/3/10,C,Other,1,PUBLIC,1,PK,8,1528,K,0,0,East Coast,NEW,75,88,599,1,12/7/10,12/7/10,176,176,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.04908377,0.852272727,13,L,Retained
SK,8,8,Other,0,5,A,6/1/11,6/5/11,10/15/10,SA,1873,2,0,0.25,5/7/10,8/19/10,0,2,5/7/10,FIXED_NA,Other,4,Private non-Christian,0,PK,8,340,P,0,0,Science,EXISTING,8,10,1873,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,S,1,0.023529412,0.8,2,S-M,Retained
Other,6,8,CO,1,5,A,6/1/11,6/5/11,11/15/10,FIXED_NA,2271,3,3,0.6,5/3/10,8/31/10,4,1,5/5/10,B,Other,6,PUBLIC,1,6,8,652,M,0.2,0,Science,NEW,5,6,2271,2,9/22/10,9/24/10,252,250,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.007668712,0.833333333,1,M-L,Churned
HD,7,8,WA,0,5,A,6/1/11,6/5/11,11/1/10,FIXED_NA,2004,4,2,0.667,5/6/10,9/14/10,2,1,5/6/10,B,Pacific Northwest,5,PUBLIC,1,7,8,395,K,0,0,East Coast,NEW,6,7,2004,2,6/7/10,9/27/10,359,247,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.015189873,0.857142857,1,S-M,Churned
HD,8,8,CA,0,5,A,6/1/11,6/5/11,11/1/10,FIXED_NA,2011,12,9,0.75,2/25/10,8/6/10,12,2,2/2/10,C,Northern California,5,PUBLIC,1,7,8,786,M,0.063,0,East Coast,NEW,16,18,2011,1,8/23/10,8/23/10,282,282,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.020356234,0.888888889,2,M-L,Retained
