ProgramCode,FromGrade,ToGrade,GroupState,IsNonAnnual,Days,TravelType,DepartureDate,ReturnDate,DepositDate,SpecialPay,Tuition,FRPActive,FRPCancelled,FRPTakeuppercent,EarlyRPL,LatestRPL,CancelledPax,TotalDiscountPax,InitialSystemDate,PovertyCode,Region,CRMSegment,SchoolType,ParentMeetingFlag,MDRLowGrade,MDRHighGrade,TotalSchoolEnrollment,IncomeLevel,EZPayTakeUpRate,SchoolSponsor,SPRProductType,SPRNewExisting,FPP,TotalPax,SPRGroupRevenue,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,SingleGradeTripFlag,FPPtoSchoolenrollment,FPPtoPAX,NumofNonFPPPAX,SchoolSizeIndicator,RetainedLabel
HC,8,8,WA,0,5,A,6/12/11,6/16/11,11/19/10,FIXED_NA,2068,12,7,0.6,1/1/10,10/11/10,13,2,10/8/10,C,Pacific Northwest,10,PUBLIC,1,6,8,687,C,0.05,0,East Coast,NEW,20,22,2068,1,10/27/10,10/27/10,228,228,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.029112082,0.909090909,2,M-L,Churned
HD,8,8,CA,0,6,A,6/12/11,6/17/11,10/22/10,FIXED_NA,2356,7,1,0.778,4/30/10,8/18/10,2,2,4/24/10,B,Southern California,5,PUBLIC,1,6,8,1150,M,0.444,0,East Coast,EXISTING,9,11,2356,1,9/1/10,9/1/10,284,284,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.007826087,0.818181818,2,L,Retained
HC,7,10,CA,0,6,A,6/12/11,6/17/11,10/15/10,FIXED_NA,2836,17,4,0.486,2/4/10,8/19/10,6,3,2/4/10,B,Northern California,5,PUBLIC,1,7,8,1118,P,0.143,0,East Coast,EXISTING,35,38,2836,2,9/14/10,10/19/10,271,236,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,H,0,0.031305903,0.921052632,3,L,Retained
HC,7,8,CA,1,6,A,6/12/11,6/17/11,10/31/10,FIXED_NA,2476,15,9,0.577,2/15/10,8/27/10,12,4,2/13/10,B,Northern California,10,PUBLIC,1,K,8,694,L,0.231,0,East Coast,EXISTING,26,30,2476,1,9/15/10,9/15/10,270,270,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.037463977,0.866666667,4,M-L,Churned
HC,8,8,CA,0,6,A,6/12/11,6/18/11,10/15/10,FIXED_NA,2336,11,4,0.611,4/21/10,8/10/10,5,2,4/18/10,B,Northern California,5,PUBLIC,1,6,8,565,I,0.333,0,East Coast,EXISTING,18,20,2336,1,8/10/10,8/10/10,306,306,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.031858407,0.9,2,S-M,Retained
HD,7,7,MN,0,3,A,6/13/11,6/15/11,10/15/10,FIXED_NA,1259,16,0,0.593,4/30/10,8/24/10,2,2,4/30/10,A,Other,10,PUBLIC,1,5,8,1000,M,0.259,0,East Coast,EXISTING,27,29,1259,1,9/9/10,9/9/10,277,277,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.027,0.931034483,2,L,Retained
HC,8,8,Other,0,4,A,6/13/11,6/16/11,11/19/10,FIXED_NA,1563,33,4,0.75,3/11/10,8/23/10,3,3,3/3/10,B,Other,4,PUBLIC,1,6,6,457,L,0.546,0,East Coast,EXISTING,44,47,1563,1,9/14/10,9/14/10,272,272,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.096280088,0.936170213,3,S-M,Retained
HD,8,8,MN,0,4,A,6/13/11,6/16/11,12/1/10,FIXED_NA,1499,18,1,0.643,1/1/10,10/6/10,1,2,10/6/10,FIXED_NA,Other,10,Private non-Christian,0,PK,8,300,J,0.143,0,East Coast,EXISTING,28,30,1499,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.093333333,0.933333333,2,S,Retained
HD,8,8,MN,0,5,A,6/13/11,6/17/11,10/29/10,FIXED_NA,1558,18,1,0.581,2/18/10,8/12/10,2,3,2/18/10,B,Other,10,PUBLIC,1,6,8,1200,O,0.226,0,East Coast,EXISTING,31,34,1558,1,10/14/10,10/14/10,242,242,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.025833333,0.911764706,3,L,Retained
Other,7,8,CA,0,5,A,6/13/11,6/17/11,11/30/10,FIXED_NA,2007,4,0,0.8,1/1/10,9/29/10,1,1,9/29/10,C,Southern California,8,PUBLIC,1,7,12,1000,F,0.6,0,Science,NEW,5,6,2007,1,10/19/10,10/19/10,237,237,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,S,0,0.005,0.833333333,1,L,Churned
HD,7,8,WA,1,6,A,6/13/11,6/18/11,12/21/10,FIXED_NA,2590,9,3,0.529,2/3/10,9/2/10,3,1,2/3/10,FIXED_NA,Pacific Northwest,5,Private non-Christian,1,K,12,382,L,0.353,0,East Coast,EXISTING,17,18,2590,1,9/15/10,9/15/10,271,271,Middle,Middle,Middle->Middle,June,K,High,K->High,H,0,0.044502618,0.944444444,1,S-M,Churned
HC,8,8,CA,0,6,A,6/13/11,6/18/11,10/15/10,FIXED_NA,2186,21,4,0.488,1/1/10,8/31/10,6,4,8/25/10,B,Northern California,5,PUBLIC,1,5,8,483,L,0.186,0,East Coast,EXISTING,43,47,2186,1,9/22/10,9/22/10,264,264,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.089026915,0.914893617,4,S-M,Retained
HD,5,6,TX,0,3,A,6/14/11,6/16/11,11/21/10,FIXED_NA,1356,7,4,0.7,3/19/10,3/19/10,5,2,3/18/10,C,Dallas,10,PUBLIC,1,6,8,332,C,0,0,East Coast,NEW,10,12,1356,2,4/1/10,9/16/10,439,271,Elementary,Middle,Elementary->Middle,June,Middle,Middle,Middle->Middle,H,0,0.030120482,0.833333333,2,S,Churned
Other,7,8,TX,0,4,A,6/14/11,6/17/11,10/31/10,FIXED_NA,1559,11,1,0.786,3/1/10,8/26/10,3,1,3/1/10,C,Dallas,7,PUBLIC,1,7,9,1403,F,0.571,0,Science,NEW,14,15,1559,1,9/14/10,9/14/10,273,273,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,S,0,0.009978617,0.933333333,1,L,Retained
HD,8,8,TX,0,4,A,6/14/11,6/17/11,10/15/10,FIXED_NA,1521,27,5,0.818,2/8/10,9/21/10,4,2,2/5/10,C,Houston,1,PUBLIC,1,6,8,850,Other,0.182,0,East Coast,EXISTING,33,35,1521,1,9/28/10,9/28/10,259,259,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.038823529,0.942857143,2,L,Retained
HD,8,8,Other,0,4,A,6/14/11,6/17/11,11/5/10,FIXED_NA,1248,25,0,0.556,1/1/10,9/27/10,1,6,5/21/10,B,Other,10,PUBLIC,0,6,8,487,I,0.156,0,East Coast,EXISTING,45,51,1248,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.092402464,0.882352941,6,S-M,Retained
HD,8,8,Other,0,4,A,6/14/11,6/17/11,10/15/10,FIXED_NA,1448,16,3,0.842,3/24/10,8/12/10,4,2,3/19/10,B,Other,10,PUBLIC,1,6,8,682,J,0.158,0,East Coast,EXISTING,19,21,1448,2,4/28/10,9/21/10,412,266,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.027859238,0.904761905,2,M-L,Retained
HD,8,9,Other,0,4,A,6/14/11,6/17/11,11/1/10,FIXED_NA,1511,10,0,0.909,4/27/10,9/16/10,0,1,4/24/10,A,Other,10,PUBLIC,1,K,12,620,N,0.546,0,East Coast,NEW,11,12,1511,1,5/25/10,5/25/10,385,385,Middle,High,Middle->High,June,K,High,K->High,H,0,0.017741935,0.916666667,1,M-L,Churned
HD,7,8,TX,1,4,A,6/14/11,6/17/11,10/15/10,FIXED_NA,1623,11,3,0.917,5/13/10,5/13/10,4,2,5/13/10,C,Dallas,10,PUBLIC,1,5,8,405,C,0.25,0,East Coast,NEW,12,14,1623,1,9/28/10,9/28/10,259,259,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.02962963,0.857142857,2,S-M,Churned
HD,7,8,WA,0,4,A,6/14/11,6/17/11,10/29/10,FIXED_NA,1786,8,0,0.667,1/1/10,8/16/10,0,1,3/3/10,B,Pacific Northwest,5,PUBLIC,1,6,8,483,Other,0.333,0,East Coast,EXISTING,12,13,1786,1,9/7/10,9/7/10,280,280,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.02484472,0.923076923,1,S-M,Retained
HD,8,8,OH,0,4,B,6/14/11,6/17/11,12/1/10,FIXED_NA,779,1,6,0.25,5/3/10,10/15/10,0,0,5/3/10,A,Other,5,PUBLIC,1,7,8,175,O,1.75,0,East Coast,EXISTING,4,4,779,1,10/13/10,10/13/10,244,244,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.022857143,1,0,S,Churned
HD,8,8,TX,0,4,A,6/14/11,6/17/11,10/29/10,FIXED_NA,1600,13,3,1,4/22/10,9/14/10,5,1,4/20/10,C,Dallas,10,PUBLIC,1,7,8,693,L,0.154,0,East Coast,NEW,13,14,1600,2,5/20/10,9/16/10,390,271,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.018759019,0.928571429,1,M-L,Retained
HD,7,7,CA,0,4,A,6/14/11,6/17/11,10/29/10,FIXED_NA,1879,15,5,0.625,1/1/10,10/25/10,9,2,1/1/10,FIXED_NA,Northern California,5,Catholic,0,PK,8,350,Q,0.417,0,East Coast,EXISTING,24,26,1879,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.068571429,0.923076923,2,S-M,Retained
HD,6,6,TX,0,4,A,6/14/11,6/17/11,12/17/10,FIXED_NA,1728,7,1,0.583,1/1/10,9/24/10,2,1,9/24/10,C,Dallas,4,PUBLIC,1,K,6,761,H,0,0,East Coast,NEW,12,13,1728,2,10/12/10,12/2/10,245,194,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,1,0.015768725,0.923076923,1,M-L,Retained
HD,8,8,MI,0,4,A,6/14/11,6/17/11,11/5/10,FIXED_NA,1359,18,1,0.857,1/1/10,9/29/10,2,1,9/29/10,B,Other,10,PUBLIC,1,5,8,560,I,0.095,0,East Coast,NEW,21,22,1359,1,10/28/10,10/28/10,229,229,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.0375,0.954545455,1,S-M,Retained
HD,6,8,CA,1,5,A,6/14/11,6/18/11,11/15/10,FIXED_NA,1999,13,3,0.813,1/1/10,9/17/10,3,1,4/11/10,FIXED_NA,Northern California,5,Catholic,1,K,8,211,P,0.063,0,East Coast,EXISTING,16,17,1999,1,9/8/10,9/8/10,279,279,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.075829384,0.941176471,1,S,Churned
HD,8,8,MN,0,5,A,6/14/11,6/18/11,10/31/10,FIXED_NA,1600,37,8,0.617,4/16/10,9/3/10,8,4,4/14/10,FIXED_NA,Other,5,Catholic,1,K,8,638,P,0.333,0,East Coast,EXISTING,60,64,1600,1,9/28/10,9/28/10,259,259,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,1,0.094043887,0.9375,4,M-L,Retained
HD,8,8,TX,0,5,A,6/14/11,6/18/11,11/1/10,FIXED_NA,1707,6,4,0.6,3/5/10,9/13/10,10,1,10/17/09,Other,Houston,1,PUBLIC,1,7,8,489,Other,0.4,0,East Coast,EXISTING,10,11,1707,1,9/21/10,9/21/10,266,266,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.020449898,0.909090909,1,S-M,Retained
HD,7,8,CA,0,5,A,6/14/11,6/18/11,10/18/10,FIXED_NA,1889,5,9,0.417,3/5/10,8/18/10,9,1,1/1/10,C,Northern California,10,PUBLIC,1,K,8,469,J,0.083,0,East Coast,NEW,12,13,1889,1,9/1/10,9/1/10,286,286,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.025586354,0.923076923,1,S-M,Churned
Other,0,0,Other,0,11,A,6/14/11,6/24/11,10/31/10,FIXED_NA,4199,1,0,0.067,5/10/10,5/10/10,3,3,5/11/10,FIXED_NA,Other,8,Catholic,0,9,12,651,N,0.4,0,Other,NEW,15,18,4199,0,1/1/10,1/1/10,0,0,Undefined,Undefined,Undefined->Undefined,June,High,High,High->High,Other,0,0.023041475,0.833333333,3,M-L,Churned
Other,5,5,Other,0,3,A,6/15/11,6/17/11,12/3/10,FIXED_NA,848,15,2,0.833,1/1/10,10/15/10,4,1,10/15/10,B,Other,4,PUBLIC,0,K,5,759,P,0.444,0,CA History,NEW,18,19,848,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,K,Elementary,K->Elementary,H,1,0.023715415,0.947368421,1,M-L,Retained
HD,7,9,OR,1,5,A,6/15/11,6/19/11,10/15/10,FIXED_NA,1998,6,8,0.546,3/12/10,8/30/10,9,1,3/12/10,C,Pacific Northwest,10,PUBLIC,1,Other,8,82,G,0,0,East Coast,NEW,11,12,1998,1,9/29/10,9/29/10,259,259,Middle,High,Middle->High,June,Elementary,Middle,Elementary->Middle,H,0,0.134146341,0.916666667,1,S,Churned
HD,7,8,Other,0,5,A,6/15/11,6/19/11,11/19/10,FIXED_NA,1521,18,2,0.439,3/9/10,8/25/10,7,7,3/3/10,A,Other,10,PUBLIC,1,5,8,208,N,0.39,0,East Coast,NEW,41,48,1521,2,9/29/10,10/12/10,259,246,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.197115385,0.854166667,7,S,Churned
Other,7,9,OR,0,7,A,6/15/11,6/21/11,10/31/10,FIXED_NA,2469,9,1,0.692,4/15/10,8/31/10,3,1,4/14/10,C,Pacific Northwest,7,PUBLIC,1,7,8,300,F,0.231,0,Other,NEW,13,14,2469,1,9/16/10,9/16/10,272,272,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,S,0,0.043333333,0.928571429,1,S,Churned
HS,4,4,CA,0,1,A,6/16/11,6/16/11,11/5/10,FR,385,75,5,0.552,5/18/10,8/27/10,5,5,4/30/10,C,Southern California,4,PUBLIC,1,K,5,630,Q,0.132,1,CA History,EXISTING,136,141,385,1,9/30/10,9/30/10,259,259,Elementary,Elementary,Elementary->Elementary,June,K,Elementary,K->Elementary,H,1,0.215873016,0.964539007,5,M-L,Retained
HD,7,8,TX,0,4,A,6/16/11,6/19/11,11/15/10,FIXED_NA,1656,14,1,0.875,9/20/10,9/20/10,5,2,9/16/10,C,Dallas,10,PUBLIC,1,7,8,510,Other,0.188,0,East Coast,NEW,16,18,1656,1,10/21/10,10/21/10,238,238,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.031372549,0.888888889,2,S-M,Churned
SK,6,8,Other,0,5,A,6/16/11,6/20/11,11/15/10,FIXED_NA,1914,3,0,0.5,1/1/10,9/23/10,1,1,9/22/10,B,Other,6,PUBLIC,1,6,8,601,E,0,0,Science,NEW,6,7,1914,1,10/12/10,10/12/10,247,247,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,S,0,0.009983361,0.857142857,1,M-L,Churned
HD,8,8,OH,0,4,B,6/17/11,6/21/11,10/29/10,CP,729,16,4,0.615,4/2/10,8/30/10,5,2,3/30/10,B,Other,10,PUBLIC,0,6,8,400,I,0.154,0,East Coast,EXISTING,26,28,729,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.065,0.928571429,2,S-M,Retained
HVP,8,8,MI,0,5,B,6/17/11,6/21/11,10/25/10,FIXED_NA,457,24,2,0.632,4/19/10,8/19/10,3,2,4/8/10,B,Other,10,PUBLIC,1,6,12,439,J,0.316,0,East Coast,EXISTING,38,40,457,1,9/28/10,9/28/10,262,262,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,1,0.086560364,0.95,2,S-M,Retained
HD,8,8,WA,0,5,A,6/18/11,6/22/11,10/29/10,FIXED_NA,1595,24,10,0.667,3/3/10,8/25/10,13,5,3/2/10,C,Pacific Northwest,5,PUBLIC,1,Other,9,683,J,0.194,0,East Coast,EXISTING,36,41,1595,1,9/22/10,9/22/10,269,269,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,1,0.052708638,0.87804878,5,M-L,Retained
HC,8,8,CA,0,5,A,6/18/11,6/22/11,11/29/10,FIXED_NA,2269,17,4,0.586,2/18/10,8/10/10,5,4,2/19/10,A,Southern California,5,CHD,0,6,8,0,P,0.207,0,East Coast,EXISTING,29,33,2269,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0,0.878787879,4,FIXED_NA,Retained
HD,6,8,CA,1,5,A,6/18/11,6/22/11,11/1/10,FIXED_NA,2005,8,5,0.571,5/10/10,8/19/10,6,1,5/8/10,C,Southern California,5,PUBLIC,1,K,8,752,J,0.214,0,East Coast,NEW,14,15,2005,2,5/26/10,9/28/10,388,263,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.018617021,0.933333333,1,M-L,Churned
HD,8,8,OR,0,5,A,6/19/11,6/23/11,11/10/10,FIXED_NA,1990,15,3,0.714,5/4/10,9/17/10,4,2,5/5/10,B,Pacific Northwest,5,PUBLIC,1,6,8,723,G,0.238,0,East Coast,EXISTING,21,23,1990,2,10/6/10,10/7/10,256,255,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.029045643,0.913043478,2,M-L,Retained
HD,5,6,Other,1,5,A,6/19/11,6/23/11,10/1/10,FIXED_NA,2315,5,0,0.714,2/9/10,8/9/10,0,1,2/6/10,B,Other,4,PUBLIC,1,K,6,680,P,0.286,0,East Coast,EXISTING,7,8,2315,2,2/24/10,8/24/10,480,299,Elementary,Middle,Elementary->Middle,June,K,Middle,K->Middle,H,0,0.010294118,0.875,1,M-L,Churned
HD,8,8,WA,0,5,A,6/19/11,6/23/11,10/7/10,FIXED_NA,1995,4,5,0.444,1/1/10,8/30/10,6,1,8/24/10,B,Pacific Northwest,5,PUBLIC,1,6,8,798,Q,0.222,0,East Coast,NEW,9,10,1995,1,9/23/10,9/23/10,269,269,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.011278195,0.9,1,M-L,Churned
HD,8,8,CA,0,5,A,6/19/11,6/23/11,10/29/10,FIXED_NA,1999,3,3,0.6,1/1/10,9/24/10,8,1,9/22/10,C,Southern California,10,PUBLIC,1,6,8,950,G,0,0,East Coast,NEW,5,6,1999,1,10/13/10,10/13/10,249,249,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.005263158,0.833333333,1,L,Retained
HD,7,8,CA,1,6,A,6/19/11,6/24/11,11/30/10,FIXED_NA,1959,24,9,0.8,1/1/10,10/20/10,10,3,10/1/10,C,Northern California,10,PUBLIC,1,K,8,625,O,0.067,0,East Coast,EXISTING,30,33,1959,1,10/27/10,10/27/10,235,235,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.048,0.909090909,3,M-L,Churned
HD,6,8,OR,1,5,A,6/20/11,6/24/11,10/15/10,FIXED_NA,1739,46,5,0.793,2/12/10,8/27/10,8,6,2/13/10,B,Pacific Northwest,5,PUBLIC,1,6,8,785,L,0.345,0,East Coast,EXISTING,58,64,1739,2,9/28/10,9/29/10,265,264,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.07388535,0.90625,6,M-L,Churned
HD,5,7,CA,1,5,A,6/20/11,6/24/11,11/1/10,FIXED_NA,2066,13,7,0.867,2/8/10,9/8/10,9,1,2/4/10,C,Northern California,4,PUBLIC,1,Other,6,518,O,0.6,0,East Coast,NEW,15,16,2066,2,5/25/10,9/21/10,391,272,Elementary,Middle,Elementary->Middle,June,Elementary,Middle,Elementary->Middle,H,0,0.028957529,0.9375,1,S-M,Churned
HD,6,8,CA,0,5,A,6/20/11,6/24/11,11/15/10,FIXED_NA,2080,10,0,0.556,4/29/10,4/29/10,0,3,4/28/10,C,Northern California,10,PUBLIC,1,K,8,310,G,0.222,0,East Coast,NEW,18,21,2080,1,8/31/10,8/31/10,293,293,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.058064516,0.857142857,3,S,Churned
HD,8,8,CA,0,6,A,6/20/11,6/25/11,11/1/10,FIXED_NA,1925,12,3,0.632,6/11/10,9/16/10,3,1,6/13/10,B,Southern California,5,PUBLIC,1,7,8,771,Q,0.211,0,East Coast,EXISTING,19,20,1925,1,10/9/10,10/9/10,254,254,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.02464332,0.95,1,M-L,Retained
HC,8,8,OR,0,7,A,6/20/11,6/26/11,10/22/10,FIXED_NA,2183,11,3,0.355,4/8/10,8/26/10,3,2,4/8/10,B,Pacific Northwest,5,PUBLIC,1,6,8,681,L,0.226,0,East Coast,EXISTING,31,33,2183,1,9/14/10,9/14/10,279,279,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.045521292,0.939393939,2,M-L,Retained
HC,8,8,CA,0,7,A,6/20/11,6/26/11,10/22/10,FR,2049,21,2,0.84,4/12/10,8/20/10,5,3,4/10/10,C,Southern California,5,PUBLIC,1,7,8,950,N,0.2,1,East Coast,EXISTING,25,28,2049,1,8/24/10,8/24/10,300,300,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.026315789,0.892857143,3,L,Retained
HD,8,8,Other,0,4,A,6/21/11,6/24/11,10/22/10,FIXED_NA,1348,15,0,0.833,3/18/10,8/30/10,2,1,3/16/10,B,Other,10,PUBLIC,1,6,8,550,K,0.278,0,East Coast,EXISTING,18,19,1348,1,4/22/10,4/22/10,425,425,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.032727273,0.947368421,1,S-M,Retained
HN,10,11,TX,0,4,A,6/21/11,6/24/11,10/1/10,FIXED_NA,2151,11,1,0.611,4/12/10,8/24/10,1,2,4/10/10,B,Dallas,10,PUBLIC,1,6,12,350,L,0.722,0,East Coast,NEW,18,20,2151,1,5/5/10,5/5/10,412,412,High,High,High->High,June,Middle,High,Middle->High,H,0,0.051428571,0.9,2,S-M,Churned
HD,10,10,Other,0,4,A,6/21/11,6/24/11,10/30/10,SA,1199,0,0,0,3/16/10,3/16/10,1,2,1/27/10,C,Other,10,PUBLIC,1,PK,12,275,F,0,0,East Coast,EXISTING,13,15,1199,1,8/23/10,8/23/10,302,302,High,High,High->High,June,PK,High,PK->High,H,1,0.047272727,0.866666667,2,S,Retained
HD,0,0,Other,0,4,B,6/21/11,6/24/11,10/30/10,FIXED_NA,888,5,6,0.556,1/1/10,9/1/10,9,1,8/25/10,C,Other,10,PUBLIC,1,6,8,1200,I,0.333,0,East Coast,NEW,9,10,888,1,9/22/10,9/22/10,272,272,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.0075,0.9,1,L,Churned
HD,7,8,Other,0,5,A,6/21/11,6/25/11,10/6/10,FIXED_NA,2000,5,2,0.714,3/1/10,3/1/10,2,1,3/2/10,B,Other,10,PUBLIC,1,7,9,556,I,0.143,0,East Coast,NEW,7,8,2000,1,10/27/10,10/27/10,237,237,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,0,0.012589928,0.875,1,S-M,Churned
HC,0,0,CA,0,6,A,6/21/11,6/26/11,10/29/10,FIXED_NA,2271,14,1,0.609,4/30/10,9/14/10,1,3,4/18/10,B,Northern California,5,PUBLIC,1,6,8,515,O,0.087,0,East Coast,EXISTING,23,26,2271,1,9/28/10,9/28/10,266,266,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.044660194,0.884615385,3,S-M,Retained
Other,0,0,CA,0,11,A,6/21/11,7/1/11,11/18/10,FIXED_NA,3884,2,0,0.222,4/2/10,4/2/10,0,2,4/2/10,FIXED_NA,Southern California,9,CHD,1,9,12,513,J,0.111,0,Other,NEW,9,11,3884,2,5/27/10,5/25/11,390,27,Undefined,Undefined,Undefined->Undefined,June,High,High,High->High,Other,0,0.01754386,0.818181818,2,S-M,Churned
HD,7,9,WA,1,5,A,6/22/11,6/26/11,10/6/10,FIXED_NA,2103,5,3,0.556,3/12/10,8/24/10,4,1,3/10/10,B,Pacific Northwest,5,PUBLIC,1,7,9,699,N,0.222,0,East Coast,NEW,9,10,2103,1,9/22/10,9/22/10,273,273,Middle,High,Middle->High,June,Middle,High,Middle->High,H,0,0.012875536,0.9,1,M-L,Churned
SK,0,0,OR,0,5,A,6/22/11,6/26/11,11/15/10,FIXED_NA,1978,7,2,0.438,4/26/10,8/24/10,3,1,4/22/10,C,Pacific Northwest,7,PUBLIC,1,6,8,405,J,0.438,0,Science,NEW,16,17,1978,1,9/22/10,9/22/10,273,273,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,S,0,0.039506173,0.941176471,1,S-M,Churned
HD,5,5,WA,0,5,A,6/22/11,6/26/11,10/1/10,FIXED_NA,2028,5,3,0.5,5/20/10,9/2/10,6,1,5/20/10,A,Pacific Northwest,4,PUBLIC,1,K,5,860,P,0.6,0,East Coast,NEW,10,11,2028,2,6/8/10,10/14/10,379,251,Elementary,Elementary,Elementary->Elementary,June,K,Elementary,K->Elementary,H,1,0.011627907,0.909090909,1,L,Churned
HD,8,8,WA,0,5,A,6/22/11,6/27/11,11/24/10,FIXED_NA,2078,1,1,0.333,4/8/10,8/20/10,1,1,4/8/10,B,Pacific Northwest,4,PUBLIC,1,PK,6,600,L,0.333,0,East Coast,EXISTING,3,4,2078,2,5/4/10,9/21/10,414,274,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.005,0.75,1,M-L,Churned
HD,8,9,WA,1,5,A,6/22/11,6/27/11,10/15/10,FIXED_NA,1999,13,0,0.619,1/1/10,9/9/10,0,3,9/4/10,A,Pacific Northwest,5,PUBLIC,0,6,8,970,O,0.143,0,East Coast,NEW,21,24,1999,0,1/1/10,1/1/10,0,0,Middle,High,Middle->High,June,Middle,Middle,Middle->Middle,H,0,0.021649485,0.875,3,L,Churned
HD,7,9,TX,1,4,A,6/23/11,6/26/11,10/15/10,FIXED_NA,1656,16,3,0.667,2/18/10,8/23/10,5,4,1/28/10,B,Dallas,10,PUBLIC,1,PK,12,300,G,0.25,0,East Coast,EXISTING,24,28,1656,1,8/3/10,8/3/10,324,324,Middle,High,Middle->High,June,PK,High,PK->High,H,0,0.08,0.857142857,4,S,Churned
HC,8,8,WA,0,6,A,6/23/11,6/29/11,10/19/10,FIXED_NA,2470,30,1,0.698,5/5/10,8/31/10,5,4,4/21/10,FIXED_NA,Pacific Northwest,5,CHD,1,7,8,0,O,0.209,0,East Coast,EXISTING,43,47,2470,1,9/21/10,9/21/10,275,275,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0,0.914893617,4,FIXED_NA,Retained
